path,label,subtype,source_id,md5
data/external/korea_raw/dry_cough/train_dry_05498.wav,cough,dry_cough,dry_cough::train_dry_05498,476f1f61fe985f0e105b631f547552aa
data/raw/sow_call_dataset_labeled/anxious_stress/1655-3.wav,stress_vocal,anxious_stress,anxious_stress::1655-3,a15f6238122a721941169733b7056e2c
data/raw/sow_call_dataset_labeled/feeding/424-1.wav,feeding,feeding,feeding::424-1,b5cf0adf15ead6eae89e6624146ed92b
data/raw/sow_call_dataset_labeled/anxious_stress/1452-3.wav,stress_vocal,anxious_stress,anxious_stress::1452-3,863eeac0b9ddb7b6f0040a6c94e9fb0e
data/external/korea_raw/abdominal_cough/train_abdominal_15557.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_15557,d153a491c5349dfcb719f7f3d5c69e1d
data/raw/sow_call_dataset_labeled/calm_grunt/249-0.wav,calm_grunt,calm_grunt,calm_grunt::249-0,fbbc28a00f1e866d73c27706bffbc617
data/raw/sow_call_dataset_labeled/calm_grunt/0-0.wav,calm_grunt,calm_grunt,calm_grunt::0-0,375a9f28f51a47761e2685a85bf05fd5
data/raw/sow_call_dataset_labeled/frightened_stress/1115-2.wav,stress_vocal,frightened_stress,frightened_stress::1115-2,7c81bc3d8915b3abe56ffc9f32e9c549
data/raw/sow_call_dataset_labeled/feeding/286-1.wav,feeding,feeding,feeding::286-1,712758ba5d569910205e56018db468c7
data/external/korea_raw/abdominal_cough/train_abdominal_01211.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_01211,54d7ff55aaca2d49609a064333bab111
data/raw/sow_call_dataset_labeled/calm_grunt/132-0.wav,calm_grunt,calm_grunt,calm_grunt::132-0,6278f47deeffd9922684b9b9f3270770
data/external/korea_raw/dry_cough/train_dry_17679.wav,cough,dry_cough,dry_cough::train_dry_17679,1ea770b13bfd6020941e8a55313dc7c5
data/raw/sow_call_dataset_labeled/frightened_stress/550-2.wav,stress_vocal,frightened_stress,frightened_stress::550-2,ad062869c4a2fd8369559543b14548df
data/external/korea_raw/dry_cough/train_dry_07855.wav,cough,dry_cough,dry_cough::train_dry_07855,9b12e87129f40faa70fa78a3b2d6004f
data/raw/sow_call_dataset_labeled/anxious_stress/1717-3.wav,stress_vocal,anxious_stress,anxious_stress::1717-3,9316dc5c4335c5d78127bde834a815f5
data/raw/sow_call_dataset_labeled/calm_grunt/235-0.wav,calm_grunt,calm_grunt,calm_grunt::235-0,5a637040805adf4d5b682a6dfc3bd031
data/raw/sow_call_dataset_labeled/feeding/357-1.wav,feeding,feeding,feeding::357-1,fbc9d56366eba599d93f9431293892a2
data/raw/sow_call_dataset_labeled/calm_grunt/165-0.wav,calm_grunt,calm_grunt,calm_grunt::165-0,58f3af1d9665f4501de1c256ac27087d
data/external/korea_raw/abdominal_cough/train_abdominal_08082.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_08082,d30dcaf230f9e2a911e1947f21cca67c
data/raw/sow_call_dataset_labeled/feeding/385-1.wav,feeding,feeding,feeding::385-1,9fe1b1d16ab7b011126eec1b974d15be
data/raw/sow_call_dataset_labeled/feeding/481-1.wav,feeding,feeding,feeding::481-1,b007ee89845c4ce9e42137adcf752d50
data/raw/sow_call_dataset_labeled/feeding/495-1.wav,feeding,feeding,feeding::495-1,6f304ffeafca0d8ed9bfd6b96e1a7f6c
data/raw/sow_call_dataset_labeled/calm_grunt/138-0.wav,calm_grunt,calm_grunt,calm_grunt::138-0,c74924089ea7c9705accf9121a1ee39d
data/external/korea_raw/abdominal_cough/train_abdominal_15940.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_15940,88fe3188a7fb1f06827d2f517d53671f
data/raw/sow_call_dataset_labeled/feeding/356-1.wav,feeding,feeding,feeding::356-1,1a3e666e12466df05f2f65a96d2eb51a
