path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00796.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,7.622293201204732e-08,1.5661498764546765e-09,7.590278974976502e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01901.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.0430889043564996e-08,6.84485712553967e-09,2.1173036684026458e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_02656.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,7.424387155608695e-08,1.5261321095749736e-09,8.287315722554922e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_02792.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,5.0582457432519785e-08,2.266460796818137e-09,8.731149160357563e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_02829.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,8.719507613920321e-08,3.1095623853616416e-09,3.14321368932724e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_06519.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.7194695249546245e-08,1.5719706425443292e-08,4.6100467443466187e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_06755.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,8.144706954376735e-08,6.144546205177903e-09,7.07223080098629e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_07651.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,7.227936295309463e-08,2.625711204018444e-09,2.5844201470814334e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_09464.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.567241262866192e-08,8.153620001394302e-09,3.9261067258459506e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_10561.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.672015061615021e-08,6.501068128272891e-09,1.1568772606551647e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_11185.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,6.27915142148753e-08,9.404175216332078e-10,4.562025424093008e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_11812.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,9.388895707648933e-08,9.360519470646977e-09,3.5644916351884604e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_12145.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,4.903995441256663e-08,6.955815479159355e-09,1.9063008949160576e-09,True
