path,label,subtype,source_id,md5
data/raw/sow_call_dataset_labeled/calm_grunt/169-0.wav,calm_grunt,calm_grunt,calm_grunt::169-0,e947badc4709f1a8dc80cf31271bae75
data/raw/sow_call_dataset_labeled/calm_grunt/63-0.wav,calm_grunt,calm_grunt,calm_grunt::63-0,c5f7980d3f690a56cecc65238ba1d3a5
data/raw/sow_call_dataset_labeled/calm_grunt/211-0.wav,calm_grunt,calm_grunt,calm_grunt::211-0,72862cb72702c46b18ffd424c15c25d3
data/raw/sow_call_dataset_labeled/feeding/417-1.wav,feeding,feeding,feeding::417-1,8f86c8ddfdba8a759f93ddcddf3c6ca4
data/external/korea_raw/dry_cough/train_dry_11313.wav,cough,dry_cough,dry_cough::train_dry_11313,8d8091d1d6ed7ec819241557ce97aaa5
data/raw/sow_call_dataset_labeled/calm_grunt/151-0.wav,calm_grunt,calm_grunt,calm_grunt::151-0,af2dea9baecdb955b1cd31003d1067a8
data/raw/sow_call_dataset_labeled/feeding/416-1.wav,feeding,feeding,feeding::416-1,22a7fb2de74cb00978b97f9cd2d62d16
data/raw/sow_call_dataset_labeled/feeding/488-1.wav,feeding,feeding,feeding::488-1,8be8958aecd8de0d2ed15efe4ae65d46
data/raw/sow_call_dataset_labeled/calm_grunt/19-0.wav,calm_grunt,calm_grunt,calm_grunt::19-0,cc05c7adf9a8a9f5930da28417ef438a
data/raw/sow_call_dataset_labeled/calm_grunt/231-0.wav,calm_grunt,calm_grunt,calm_grunt::231-0,a2ae6041464e5f769c29666ceab7ae88
data/raw/sow_call_dataset_labeled/calm_grunt/116-0.wav,calm_grunt,calm_grunt,calm_grunt::116-0,f2c290875e4a45fdbd9d99a257a2c0d0
data/external/korea_raw/abdominal_cough/train_abdominal_01927.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_01927,4cc06e4ae2c3f2b2071046c1fa5231da
