path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00881.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.055903103807954e-10,2.7430360205471516e-09,7.156631916753866e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_00950.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.7252903481183736e-09,6.326445145532489e-09,1.0099029241263666e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01776.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,4.858884503479519e-08,1.5614205040037632e-08,1.8061837182050669e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03630.wav,True,True,False,False,cough,cough,cough,cough,True,True,9.5367431640625e-07,2.7513306124894265e-07,6.761183612979949e-08,6.553600543237714e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03766.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,2.4738255975501923e-08,1.9172148313305565e-09,6.982008929885364e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_06267.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,7.101334543405807e-09,2.219167072325945e-10,7.958442443676606e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_07566.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.338776121971412e-09,3.2669049687683582e-09,5.628680818482788e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_09833.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.746229250337416e-10,1.0913936421275139e-10,3.2014213377723824e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_10420.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.7462299518162215e-10,0.0,6.787105599759258e-17,True
data/external/korea_raw/abdominal_cough/train_abdominal_10845.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.4857505358173775e-08,2.2751919459551573e-08,4.1618478246205435e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_11047.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,2.270098780742663e-08,3.5288394428789616e-10,7.552444009046406e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_13650.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,9.444193078674088e-09,1.9354047253727913e-08,3.7834971340264777e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_13917.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.6443664284545006e-08,2.648448571562767e-09,4.575122151904954e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15557.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,3.0311639441992725e-08,6.231857696548104e-09,1.163425623254132e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_15578.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.0928488246758671e-08,7.981725502759218e-09,5.504989532211196e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15759.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,2.852175333450035e-09,9.38598532229662e-10,2.862361727737242e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15908.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,4.3466570696980376e-08,1.5723344404250383e-08,3.2407115164810986e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_16272.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,2.3850588999309785e-08,1.3096723705530167e-09,7.070775611024704e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_16859.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,6.228219796372775e-09,2.7517671696841717e-08,7.97444945315048e-09,True
data/external/korea_raw/dry_cough/train_dry_02240.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,1.6589182823387085e-09,9.49512468650937e-10,1.0032090360615354e-07,True
data/external/korea_raw/dry_cough/train_dry_02337.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.5410478322982124e-08,2.954038791365247e-09,1.0052463041653175e-07,True
data/external/korea_raw/dry_cough/train_dry_03623.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,5.0567905319234786e-08,6.053596735007387e-09,1.1088559347799658e-08,True
data/external/korea_raw/dry_cough/train_dry_04067.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,5.122274166109719e-08,3.227614797651768e-08,2.4534529106468375e-08,True
data/external/korea_raw/dry_cough/train_dry_05486.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.3905962395494116e-08,7.144990377128124e-09,9.47038643980976e-08,True
data/external/korea_raw/dry_cough/train_dry_05525.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.3867975127144268e-08,1.265652826987207e-08,6.622576628371535e-08,True
data/external/korea_raw/dry_cough/train_dry_06249.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.0649167701056572e-08,1.8488208297640085e-08,5.3580151968912835e-08,True
data/external/korea_raw/dry_cough/train_dry_07412.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.9073486328125e-06,5.23577910885374e-08,2.0336301531642675e-08,1.9054859876866878e-06,True
data/external/korea_raw/dry_cough/train_dry_07835.wav,True,True,False,False,cough,cough,cough,cough,True,True,4.76837158203125e-07,9.022187493629152e-09,1.0593794286251068e-08,4.7567300507267603e-07,True
data/external/korea_raw/dry_cough/train_dry_07855.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,1.2762029664794314e-07,2.1369487512856722e-08,4.2747706180011266e-07,True
data/external/korea_raw/dry_cough/train_dry_09120.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786854132145e-07,8.415372568438455e-08,5.833862807614644e-08,7.890048432424067e-08,True
data/external/korea_raw/dry_cough/train_dry_09633.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,2.8900103653213072e-08,2.304295776411891e-08,6.952905101851822e-08,True
data/external/korea_raw/dry_cough/train_dry_10180.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,4.934554448542583e-08,2.1573214326053858e-08,2.2118911148798128e-08,True
data/external/korea_raw/dry_cough/train_dry_11089.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.2567033990119859e-07,2.8168869903311133e-08,7.663038554053814e-08,True
data/external/korea_raw/dry_cough/train_dry_11588.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.207517925503785e-07,2.1911546355113387e-08,7.259950505876392e-08,True
data/external/korea_raw/dry_cough/train_dry_12038.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,9.482027963481467e-08,2.290835254824974e-08,3.9208680395231036e-07,True
