path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_01008.wav,True,True,False,False,cough,cough,cough,cough,True,True,4.768371583141473e-07,4.1350722318500045e-07,1.932494335301488e-08,1.1990778153172458e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01368.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.4901161193847656e-06,1.103151589640491e-06,1.0349322106413799e-07,4.7520734378244094e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01927.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.6689300535999152e-06,7.207272575172896e-07,1.6976264314970011e-07,6.306800060856734e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01995.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.1457672119140625e-06,9.453506209446301e-07,3.192690202014417e-07,9.66945663157838e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_02960.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-06,7.226481102610809e-07,7.436028687897098e-08,3.6851270130376906e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03760.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.4305114747203973e-06,4.87809302359202e-07,1.7389538700337843e-07,6.603077054811958e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03944.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.62260437022821e-06,1.4404067770125862e-06,4.466855898532015e-07,7.016933523770101e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_05297.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.86102294921875e-06,1.3330718503281594e-06,4.925532266839136e-07,1.0879593902043093e-06,True
data/external/korea_raw/abdominal_cough/train_abdominal_06234.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.6689300537109375e-06,5.438632797766956e-07,2.229353413367983e-07,1.021777279692354e-06,True
data/external/korea_raw/abdominal_cough/train_abdominal_06380.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.4305114747203973e-06,5.153124221222213e-07,1.8742866823536538e-07,8.915085346383788e-07,True
