path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00145.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,9.335053610478217e-08,4.773028194904327e-09,6.22821971774169e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_00790.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,6.591289995908436e-08,3.198510967195034e-08,1.1732481652870774e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_00976.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.0819348966717955e-07,2.250089892186902e-08,6.556365406140685e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01211.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,8.255301501899491e-08,1.4564648154195061e-08,2.008164295113767e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01313.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.936576488205521e-08,1.8870196072384715e-08,6.417394615709782e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_02305.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,1.42565113443277e-07,9.040377335656788e-10,6.078334990888834e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_02327.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,9.083305477629203e-08,1.611988409422338e-08,2.0481820683926344e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_04310.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.4289980686981504e-08,2.2675521904602647e-08,2.1464074961841106e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_04314.wav,True,True,False,False,cough,cough,cough,cough,True,True,8.344650268554688e-07,3.606255631473745e-07,9.549694368615746e-11,3.7372228680931973e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_05140.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,7.177418381854039e-17,0.0,0.0,True
data/external/korea_raw/abdominal_cough/train_abdominal_06751.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.9237631874600893e-08,2.8092472348362207e-08,9.778887033455748e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_07806.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185792125848e-07,2.434244378479635e-07,2.497472451068461e-09,5.918263916418931e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_08082.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,6.162736093309881e-08,1.002263161353767e-08,2.8194335754960775e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_08112.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,8.59145074160936e-08,9.937139111567626e-09,8.170900400727987e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_10313.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,2.3952452382977477e-08,2.3374013835564256e-08,2.7954229153692722e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_11302.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.0067091051996153e-08,2.4800101527950983e-08,7.021299097687006e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_13649.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,2.5116605675135203e-07,8.45011527417397e-09,4.132016321204486e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_14437.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,1.3150565782231146e-07,1.1752490536309779e-08,1.2660166248679161e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_16429.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,1.0385701894208245e-07,2.5840563466772437e-08,2.3952452465891838e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_17672.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,4.489265838808639e-08,1.2456439435482025e-08,2.62953108176589e-08,True
data/external/korea_raw/dry_cough/train_dry_02449.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,9.013456290970492e-08,2.281012712046504e-08,1.3643875723644836e-07,True
data/external/korea_raw/dry_cough/train_dry_03883.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,8.111237543033303e-08,1.6982085071504116e-08,1.7789716366678476e-08,True
data/external/korea_raw/dry_cough/train_dry_05498.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,3.0529918116452065e-08,2.1249434212222695e-08,2.0139850676059723e-08,True
data/external/korea_raw/dry_cough/train_dry_05642.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,2.8216163541826093e-08,3.3727701520540495e-08,3.4051481634378433e-09,True
data/external/korea_raw/dry_cough/train_dry_06353.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.4129909591578367e-08,3.374589141458273e-08,2.1391315385699272e-09,True
data/external/korea_raw/dry_cough/train_dry_07999.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.8626451443574683e-08,1.7662387108430266e-08,6.893969839438796e-09,True
data/external/korea_raw/dry_cough/train_dry_08205.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.9073486328125e-06,8.504721335551727e-07,4.237335815560073e-09,1.03632919484667e-06,True
data/external/korea_raw/dry_cough/train_dry_08236.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.6143894754119792e-07,9.955329005606472e-09,1.6771082300692797e-08,True
data/external/korea_raw/dry_cough/train_dry_08957.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,8.515780787601629e-08,2.6735506253317e-08,2.4767359718680382e-08,True
data/external/korea_raw/dry_cough/train_dry_09239.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,2.1586311044544376e-07,5.991751095280051e-09,1.229491317477477e-07,True
data/external/korea_raw/dry_cough/train_dry_10991.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,8.201459419023981e-08,4.147295840084553e-10,1.5672412700957876e-08,True
data/external/korea_raw/dry_cough/train_dry_11727.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,1.237349351093642e-07,5.300535121932626e-09,2.741944626905024e-08,True
data/external/korea_raw/dry_cough/train_dry_12111.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,6.757909426955105e-08,1.5446858014911413e-08,7.661583367735147e-09,True
data/external/korea_raw/dry_cough/train_dry_12259.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,7.90896592632736e-08,3.166132955811918e-08,3.154127625748515e-09,True
data/external/korea_raw/dry_cough/train_dry_12342.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,6.315531200237019e-08,2.6113411877304316e-08,3.1504896469414234e-08,True
