path,label,subtype,source_id,md5
data/raw/sow_call_dataset_labeled/frightened_stress/855-2.wav,stress_vocal,frightened_stress,frightened_stress::855-2,3b2031978648e7a60aca1d5b48cf72bb
data/external/korea_raw/abdominal_cough/train_abdominal_01312.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_01312,d07216035663ca22cfec684954fb30be
data/raw/sow_call_dataset_labeled/frightened_stress/1029-2.wav,stress_vocal,frightened_stress,frightened_stress::1029-2,baa9966163854f7e346f9e21665e80af
data/external/korea_raw/abdominal_cough/train_abdominal_02328.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_02328,a3210384c404bea69b3d4a32db1381db
data/raw/sow_call_dataset_labeled/feeding/415-1.wav,feeding,feeding,feeding::415-1,6cdb8051c43d37f358189619d33913a7
data/raw/sow_call_dataset_labeled/frightened_stress/522-2.wav,stress_vocal,frightened_stress,frightened_stress::522-2,235cf58175af868e78db388aab0c4ef7
data/external/korea_raw/abdominal_cough/train_abdominal_08473.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_08473,6f296f0319c2e6bc782dfd66128b8985
data/raw/sow_call_dataset_labeled/calm_grunt/233-0.wav,calm_grunt,calm_grunt,calm_grunt::233-0,d9c5180809103e369193831d0281871e
data/external/korea_raw/abdominal_cough/train_abdominal_05193.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_05193,36fe2af5a2e7914fe1d05bb3fcb21d9b
data/raw/sow_call_dataset_labeled/feeding/288-1.wav,feeding,feeding,feeding::288-1,afb9ba311c29eb6543ac849e5b6bf4ec
data/external/korea_raw/abdominal_cough/train_abdominal_17103.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_17103,39d9a9a77fb0d964742e0ecfd68020e1
data/external/korea_raw/abdominal_cough/train_abdominal_17014.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_17014,f7bae3f592b164c31703de9a5fc1b941
data/raw/sow_call_dataset_labeled/frightened_stress/918-2.wav,stress_vocal,frightened_stress,frightened_stress::918-2,8e9cf0dc7b9b8e58edcb45f495bea0b2
