threshold,coverage,selective_risk,selective_acc,n_accepted,n_total
0.61,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.62,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.63,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.64,0.9464285714285714,0.037735849056603765,0.9622641509433962,159,168
0.65,0.9404761904761905,0.03797468354430378,0.9620253164556962,158,168
0.66,0.9404761904761905,0.03797468354430378,0.9620253164556962,158,168
0.67,0.9285714285714286,0.038461538461538436,0.9615384615384616,156,168
0.68,0.9107142857142857,0.0326797385620915,0.9673202614379085,153,168
0.6900000000000001,0.8988095238095238,0.0331125827814569,0.9668874172185431,151,168
0.7000000000000001,0.8809523809523809,0.020270270270270285,0.9797297297297297,148,168
0.7005351781845093,0.8809523809523809,0.020270270270270285,0.9797297297297297,148,168
0.71,0.8630952380952381,0.01379310344827589,0.9862068965517241,145,168
0.72,0.8571428571428571,0.01388888888888884,0.9861111111111112,144,168
0.73,0.8571428571428571,0.01388888888888884,0.9861111111111112,144,168
0.74,0.8511904761904762,0.013986013986013957,0.986013986013986,143,168
0.75,0.8333333333333334,0.014285714285714235,0.9857142857142858,140,168
0.76,0.8333333333333334,0.014285714285714235,0.9857142857142858,140,168
0.77,0.8273809523809523,0.014388489208633115,0.9856115107913669,139,168
0.78,0.8154761904761905,0.014598540145985384,0.9854014598540146,137,168
0.79,0.8154761904761905,0.014598540145985384,0.9854014598540146,137,168
0.8,0.8095238095238095,0.014705882352941124,0.9852941176470589,136,168
0.81,0.8095238095238095,0.014705882352941124,0.9852941176470589,136,168
0.8200000000000001,0.8095238095238095,0.014705882352941124,0.9852941176470589,136,168
0.8300000000000001,0.7976190476190477,0.007462686567164201,0.9925373134328358,134,168
0.84,0.7916666666666666,0.007518796992481258,0.9924812030075187,133,168
0.85,0.7738095238095238,0.007692307692307665,0.9923076923076923,130,168
0.86,0.7738095238095238,0.007692307692307665,0.9923076923076923,130,168
0.87,0.7619047619047619,0.0,1.0,128,168
0.88,0.75,0.0,1.0,126,168
0.89,0.7440476190476191,0.0,1.0,125,168
0.9,0.7380952380952381,0.0,1.0,124,168
0.91,0.7321428571428571,0.0,1.0,123,168
0.92,0.7261904761904762,0.0,1.0,122,168
0.93,0.6964285714285714,0.0,1.0,117,168
0.9400000000000001,0.6904761904761905,0.0,1.0,116,168
0.9500000000000001,0.6547619047619048,0.0,1.0,110,168
0.96,0.625,0.0,1.0,105,168
0.97,0.5952380952380952,0.0,1.0,100,168
0.98,0.5595238095238095,0.0,1.0,94,168
0.99,0.5119047619047619,0.0,1.0,86,168
1.0,0.47619047619047616,0.0,1.0,80,168
