filepath,label
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank001_p0.981_src100.20-101.20_clip100.20-101.20.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank005_p0.974_src271.50-272.50_clip271.50-272.50.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank007_p0.972_src99.60-100.60_clip99.60-100.60.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank011_p0.956_src98.10-99.10_clip98.10-99.10.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank013_p0.947_src100.90-101.90_clip100.90-101.90.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank014_p0.946_src105.80-106.80_clip105.80-106.80.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank016_p0.938_src355.00-356.00_clip355.00-356.00.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank019_p0.928_src303.30-304.30_clip303.30-304.30.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank020_p0.928_src272.20-273.20_clip272.20-273.20.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank021_p0.926_src275.40-276.40_clip275.40-276.40.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank025_p0.913_src318.30-319.30_clip318.30-319.30.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank026_p0.913_src286.70-287.70_clip286.70-287.70.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank028_p0.906_src280.50-281.50_clip280.50-281.50.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank029_p0.906_src308.30-309.30_clip308.30-309.30.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank031_p0.897_src270.90-271.90_clip270.90-271.90.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank033_p0.887_src103.60-104.60_clip103.60-104.60.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank046_p0.832_src281.90-282.90_clip281.90-282.90.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank048_p0.823_src279.30-280.30_clip279.30-280.30.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank050_p0.791_src276.20-277.20_clip276.20-277.20.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank051_p0.788_src344.20-345.20_clip344.20-345.20.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank058_p0.738_src236.20-237.20_clip236.20-237.20.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank059_p0.729_src283.10-284.10_clip283.10-284.10.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank060_p0.721_src309.10-310.10_clip309.10-310.10.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank061_p0.718_src3.60-4.60_clip3.60-4.60.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank067_p0.689_src286.00-287.00_clip286.00-287.00.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank002_p0.949_src99.70-100.70_clip99.70-100.70.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank005_p0.943_src100.80-101.80_clip100.80-101.80.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank010_p0.920_src98.00-99.00_clip98.00-99.00.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank013_p0.902_src271.60-272.60_clip271.60-272.60.wav,cough
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank017_p0.884_src280.80-281.80_clip280.80-281.80.wav,cough
