path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00881.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.455190657914402e-10,7.366907084360719e-09,3.739842213690281e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_00950.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,2.206070345817752e-08,1.3693352229893208e-08,6.481423041722551e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01776.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,3.5710399931272556e-08,1.3915268937125802e-09,6.600748755851535e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_03630.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,5.762558406147145e-09,4.181856638751924e-09,1.235457602664458e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03766.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.119930627959672e-08,3.537934389896691e-09,5.900074038273811e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_06267.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,2.69938028059477e-08,2.310116542537119e-10,3.1301169732626246e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_07566.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,2.8725480633230325e-08,2.3737811716273427e-09,7.847847879291795e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_09833.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,7.212654952459818e-17,0.0,1.7753336547707797e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_10420.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.7462299233559145e-10,2.3646862246096134e-11,8.44011112464526e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_10845.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.7142156195015194e-08,4.707544576383453e-09,2.896558731757537e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_11047.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,4.887988317757246e-08,1.2127202353440225e-08,2.903107088059187e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_13650.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,3.0559031889178245e-10,1.0424628271717915e-08,4.253524830938977e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_13917.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,2.0378502084509318e-07,2.9365764930844307e-08,1.0000076137098985e-07,True
