path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00881.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,5.078618411702212e-08,5.49334799870171e-09,4.336470753245705e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_00950.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,3.537570587695436e-08,1.0310031939297915e-08,3.8104189953745075e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01776.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.4869146972023998e-07,1.11940607894212e-08,1.0314397505645462e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03630.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.4220131558834474e-07,4.005414666607976e-09,7.46658770200536e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_03766.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,8.054485076537492e-08,8.436472853645682e-09,2.1354935512803088e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_06267.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786876336605e-07,1.9467552183391034e-07,7.185008144006133e-09,1.2581585899349877e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_07566.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,3.301829565029125e-08,4.6384229790758153e-10,1.7505953992701584e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_09833.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,9.313224853314296e-10,2.3646862246096134e-11,2.0372686816618607e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_10420.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.6961864545610734e-09,0.0,4.074535291955471e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_10845.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.3952452410163846e-08,1.732405507936396e-08,3.5259290534852845e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_11047.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,5.256151778889619e-08,9.105860954157334e-09,4.8676156384324645e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_13650.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.0596704669050085e-07,1.8804712453857064e-08,1.1920928948700306e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_13917.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,3.7805875695426025e-08,1.4155375538393855e-08,9.866198505289981e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_15557.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,9.735231272815434e-09,9.276845958083868e-11,2.4680048145290286e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15578.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,9.313225562924618e-10,5.8862497098743916e-09,2.2526364703106508e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15759.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,6.706977725376992e-08,1.8342689145356417e-08,5.9524609142362346e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15908.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.367313193477226e-08,4.674802767112851e-09,1.3744283933192492e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_16272.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,5.4875272313974124e-08,4.391040420163086e-09,3.953755365785445e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_16859.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,3.394961817476238e-08,1.2732925824820995e-09,1.0622898116707802e-09,True
data/external/korea_raw/dry_cough/train_dry_02240.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,8.926144794992432e-08,2.0118022803251054e-09,6.621121368760802e-09,True
data/external/korea_raw/dry_cough/train_dry_02337.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,1.8204445941872368e-07,1.1103111319247296e-08,3.5285484045397e-07,True
data/external/korea_raw/dry_cough/train_dry_03623.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,6.929622030886354e-08,4.451067070480099e-09,8.352799332040327e-08,True
data/external/korea_raw/dry_cough/train_dry_04067.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,4.991306918656919e-08,8.549250196665525e-10,5.093170878805748e-10,True
data/external/korea_raw/dry_cough/train_dry_05486.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786865234375e-07,9.796349328519195e-08,1.629086909815669e-08,8.517235981322685e-08,True
data/external/korea_raw/dry_cough/train_dry_05525.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,3.795139487419133e-08,9.01127350517295e-09,5.179026628947703e-08,True
data/external/korea_raw/dry_cough/train_dry_06249.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,7.235212244537342e-08,1.4668330550193787e-08,4.853791320033455e-08,True
data/external/korea_raw/dry_cough/train_dry_07412.wav,True,True,False,False,cough,cough,cough,cough,True,True,7.152557371936652e-07,1.3638054960113562e-07,6.257323548197746e-09,5.37373125580453e-07,True
data/external/korea_raw/dry_cough/train_dry_07835.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.96046447642884e-07,2.1659070622637774e-07,6.326445145532489e-09,2.9150396581268615e-07,True
data/external/korea_raw/dry_cough/train_dry_07855.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786854132145e-07,1.2959935701716734e-07,9.744326234795153e-09,2.3382017380043979e-07,True
data/external/korea_raw/dry_cough/train_dry_09120.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.2700988059286796e-09,4.738831194117665e-08,7.50005711403455e-08,True
data/external/korea_raw/dry_cough/train_dry_09633.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.4551915294394764e-08,1.2707459973171353e-08,4.661706043407321e-08,True
data/external/korea_raw/dry_cough/train_dry_10180.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.3707904120564395e-08,3.97740222979337e-08,1.8499849824485794e-07,True
data/external/korea_raw/dry_cough/train_dry_11089.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.210719346211365e-07,8.480128599330783e-09,4.070170682722628e-08,True
data/external/korea_raw/dry_cough/train_dry_11588.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,5.6257704265222624e-08,1.1154043022543192e-08,3.816239765802663e-08,True
