path,label,subtype,source_id,md5
data/raw/sow_call_dataset_labeled/frightened_stress/530-2.wav,stress_vocal,frightened_stress,frightened_stress::530-2,7be28f5a312561e03965b42837d31e7c
data/raw/sow_call_dataset_labeled/anxious_stress/1297-3.wav,stress_vocal,anxious_stress,anxious_stress::1297-3,15736b80e0e4f5e334117af31330abe5
data/raw/sow_call_dataset_labeled/anxious_stress/1486-3.wav,stress_vocal,anxious_stress,anxious_stress::1486-3,08d31adfafcf9a8b3c2dc41e785ab3e6
data/raw/sow_call_dataset_labeled/calm_grunt/273-0.wav,calm_grunt,calm_grunt,calm_grunt::273-0,1ad6823d17eb32247ab617560bbfc2b1
data/raw/sow_call_dataset_labeled/feeding/339-1.wav,feeding,feeding,feeding::339-1,deb68c6964ab418e4310311901a98808
data/external/korea_raw/abdominal_cough/train_abdominal_02656.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_02656,f5efa1e61eff5deec87b1cc0ab82ca9c
data/raw/sow_call_dataset_labeled/anxious_stress/1322-3.wav,stress_vocal,anxious_stress,anxious_stress::1322-3,bcb5e150262c4be88430ca76d92b0dbe
data/raw/sow_call_dataset_labeled/calm_grunt/13-0.wav,calm_grunt,calm_grunt,calm_grunt::13-0,1e6abaca4ee7e6ae5e9ddcd4c3bc70ee
data/raw/sow_call_dataset_labeled/frightened_stress/583-2.wav,stress_vocal,frightened_stress,frightened_stress::583-2,4e9e1f75d37da88bc52a8da571d1bdd6
data/raw/sow_call_dataset_labeled/feeding/345-1.wav,feeding,feeding,feeding::345-1,674d3c58b8840da5c017091bacf87171
data/raw/sow_call_dataset_labeled/anxious_stress/1479-3.wav,stress_vocal,anxious_stress,anxious_stress::1479-3,cb064148d3c35a33ddc26fc975d12b0d
data/external/korea_raw/abdominal_cough/train_abdominal_01313.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_01313,a01b0c33cc7f711409675f20113a2224
data/raw/sow_call_dataset_labeled/frightened_stress/538-2.wav,stress_vocal,frightened_stress,frightened_stress::538-2,7f5131dd3872e8092ba113b827931834
data/external/korea_raw/dry_cough/train_dry_14835.wav,cough,dry_cough,dry_cough::train_dry_14835,2a6f1b93023cf43370fb4ddc4a25c557
data/raw/sow_call_dataset_labeled/calm_grunt/23-0.wav,calm_grunt,calm_grunt,calm_grunt::23-0,adb2d0cf4b2f93a03129f78bf528fe41
data/raw/sow_call_dataset_labeled/frightened_stress/1085-2.wav,stress_vocal,frightened_stress,frightened_stress::1085-2,6d89b3aabddcff3f3c93557081a7fb82
data/raw/sow_call_dataset_labeled/feeding/403-1.wav,feeding,feeding,feeding::403-1,fafa13387833d506773fc12427397bc4
data/raw/sow_call_dataset_labeled/calm_grunt/187-0.wav,calm_grunt,calm_grunt,calm_grunt::187-0,7b6afeadb049d58a0051595178b6385f
data/raw/sow_call_dataset_labeled/feeding/297-1.wav,feeding,feeding,feeding::297-1,17abe75e7ca988a6ebc0784cc2fff7ab
data/raw/sow_call_dataset_labeled/feeding/334-1.wav,feeding,feeding,feeding::334-1,6d4e3f890abd1b39675ab539c08999df
data/raw/sow_call_dataset_labeled/anxious_stress/1744-3.wav,stress_vocal,anxious_stress,anxious_stress::1744-3,b4e4ec74a1594ec9a0847e954976938a
data/raw/sow_call_dataset_labeled/feeding/338-1.wav,feeding,feeding,feeding::338-1,a993b4f61c2a9f764670cbfda033973d
data/raw/sow_call_dataset_labeled/calm_grunt/41-0.wav,calm_grunt,calm_grunt,calm_grunt::41-0,94239e8884aab501213e8430fd729d4c
data/raw/sow_call_dataset_labeled/feeding/484-1.wav,feeding,feeding,feeding::484-1,7597d17cfc4d984eaab8bc076ccdf5ea
data/external/korea_raw/abdominal_cough/train_abdominal_14199.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_14199,8c5aaacf50dcfccb2fad5b74f8fb4bbe
data/raw/sow_call_dataset_labeled/frightened_stress/624-2.wav,stress_vocal,frightened_stress,frightened_stress::624-2,6b7d32323ad19193729e70aa61366584
data/raw/sow_call_dataset_labeled/feeding/480-1.wav,feeding,feeding,feeding::480-1,314c5b727c3e60e13838edeb09727eb6
data/external/korea_raw/dry_cough/train_dry_17215.wav,cough,dry_cough,dry_cough::train_dry_17215,7de8d3e02d0b1fe49ade87fb918a2119
data/raw/sow_call_dataset_labeled/anxious_stress/1464-3.wav,stress_vocal,anxious_stress,anxious_stress::1464-3,2743f54e1745190bd5a5d12eaf98310d
data/external/korea_raw/abdominal_cough/train_abdominal_13650.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_13650,93a5ad4fe68050d4fed47f6fb901400a
data/raw/sow_call_dataset_labeled/anxious_stress/1437-3.wav,stress_vocal,anxious_stress,anxious_stress::1437-3,9dcd542137ab5deb241d9b7b2ed7c5c9
data/raw/sow_call_dataset_labeled/feeding/328-1.wav,feeding,feeding,feeding::328-1,a278fff157df778634a642847f592c18
data/raw/sow_call_dataset_labeled/feeding/391-1.wav,feeding,feeding,feeding::391-1,b99302165df14f65175d2cab1743f0c0
data/raw/sow_call_dataset_labeled/frightened_stress/1121-2.wav,stress_vocal,frightened_stress,frightened_stress::1121-2,9312adf6cda63ef80f5a9e5ec51bd500
data/raw/sow_call_dataset_labeled/feeding/282-1.wav,feeding,feeding,feeding::282-1,fdac4087bb2a66422727928f7cbb2585
data/raw/sow_call_dataset_labeled/feeding/422-1.wav,feeding,feeding,feeding::422-1,ad0e6cc5f381d90941387e48ac3c90e5
data/raw/sow_call_dataset_labeled/feeding/472-1.wav,feeding,feeding,feeding::472-1,0ba770942dea237382b5ca02781be962
data/raw/sow_call_dataset_labeled/anxious_stress/1488-3.wav,stress_vocal,anxious_stress,anxious_stress::1488-3,bff4d7d2a4f521284ecfbf0810154bf6
data/external/korea_raw/dry_cough/train_dry_17071.wav,cough,dry_cough,dry_cough::train_dry_17071,8528dd6405243c822b439ca8c332d9b1
data/external/korea_raw/abdominal_cough/train_abdominal_12771.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_12771,ac6a2a8692cb37ef4ab4ff6692716330
data/external/korea_raw/dry_cough/train_dry_06249.wav,cough,dry_cough,dry_cough::train_dry_06249,0098c564f8265a2b93666e5b528bb369
