filepath,label
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank001_p0.959_src107.40-108.40_clip107.40-108.40.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank003_p0.946_src29.20-30.20_clip29.20-30.20.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank004_p0.950_src29.10-30.10_clip29.10-30.10.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank006_p0.942_src184.70-185.70_clip184.70-185.70.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank007_p0.915_src26.40-27.40_clip26.40-27.40.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank008_p0.927_src287.60-288.60_clip287.60-288.60.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank009_p0.917_src26.20-27.20_clip26.20-27.20.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank014_p0.880_src201.60-202.60_clip201.60-202.60.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank015_p0.848_src201.60-202.60_clip201.60-202.60.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank020_p0.838_src190.70-191.70_clip190.70-191.70.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank023_p0.808_src317.10-318.10_clip317.10-318.10.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank026_p0.795_src146.50-147.50_clip146.50-147.50.wav,other
C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\uncertain\ALA_000347_v2_rank032_p0.777_src277.30-278.30_clip277.30-278.30.wav,other
