path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00145.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.9717845137933636e-07,8.696952134761645e-08,7.179914964628538e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_00790.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.4234759629572934e-07,7.875496516828427e-08,2.3617758367717664e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_00976.wav,True,True,False,False,cough,cough,cough,cough,True,True,9.5367431640625e-07,4.833564161998462e-07,2.2580206853107685e-07,1.6375270196666478e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01211.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.96046447642884e-07,3.3769174482536825e-07,5.745096132159233e-08,2.034357749709293e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01313.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-06,9.033246897419589e-07,7.474591257050633e-08,2.3178290581071575e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_02305.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.6542693379370905e-07,3.16067598760128e-08,3.831519279086891e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_02327.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.1737650973999937e-07,1.2069358485936488e-07,5.213951221200988e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_04310.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786865234375e-07,2.3626489566077463e-07,1.6509147746961096e-08,3.611785362084871e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_04314.wav,True,True,False,False,cough,cough,cough,cough,True,True,8.344650268554688e-07,1.0059738990886476e-07,7.867129170335829e-08,7.329508661671957e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_05140.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.6589183155966102e-09,9.458740186224762e-11,9.771372079525609e-17,True
data/external/korea_raw/abdominal_cough/train_abdominal_06751.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.026557922252259e-06,1.618231181132611e-06,1.3143289839955712e-07,3.6061101129673746e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_07806.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.0544317778979481e-07,4.8839865485206246e-08,2.0647712509552709e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_08082.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.0628718884105612e-07,6.405753083527088e-08,1.1950032781862124e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_08112.wav,True,True,False,False,cough,cough,cough,cough,True,True,9.5367431640625e-07,8.311471902522479e-07,4.062894731760025e-08,1.0648363976857589e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_10313.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,4.1647581400770534e-08,1.223161233565058e-07,1.0977964840801669e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_11302.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185792125848e-07,3.626628313886334e-07,4.212779448972291e-08,2.385058907623393e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_13649.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464478649286e-07,4.255271051321896e-07,4.6711647883057594e-09,1.8060381992265266e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_14437.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,8.821371015753821e-08,6.64222170598805e-08,7.892958814976429e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_16429.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786876336605e-07,3.3824471758832526e-07,4.8610672753355774e-08,2.716842576551328e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_17672.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,4.120520316409134e-07,1.9172148313373327e-08,1.3469252739816166e-07,True
data/external/korea_raw/dry_cough/train_dry_02449.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786854132145e-07,7.358903522026897e-08,5.335459718480706e-08,3.081077010838617e-07,True
data/external/korea_raw/dry_cough/train_dry_03883.wav,True,True,False,False,cough,cough,cough,cough,True,True,4.76837158203125e-07,6.213667796506166e-08,1.4343095244839787e-07,2.1957384883924827e-07,True
data/external/korea_raw/dry_cough/train_dry_05498.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.880689524323383e-07,8.901406540363238e-08,6.263144304818587e-08,True
data/external/korea_raw/dry_cough/train_dry_05642.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.7881393443719418e-07,2.554734238342099e-07,2.7095666096265585e-08,6.530899558261356e-08,True
data/external/korea_raw/dry_cough/train_dry_06353.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,9.336508814455826e-08,9.829818729375681e-08,3.093737173756085e-08,True
data/external/korea_raw/dry_cough/train_dry_07999.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.0326115192479018e-07,8.542701829955535e-08,2.037268138663597e-08,True
data/external/korea_raw/dry_cough/train_dry_08205.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.3053067962582677e-07,1.7324055079370737e-08,1.6024569046246655e-07,True
data/external/korea_raw/dry_cough/train_dry_08236.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,5.2037648873119735e-08,4.177127266302705e-08,1.3412500258670073e-07,True
data/external/korea_raw/dry_cough/train_dry_08957.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,1.6049307304918567e-07,1.6501144273206592e-07,2.9715010889966266e-07,True
data/external/korea_raw/dry_cough/train_dry_09239.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,4.656612953958875e-09,4.6777131501585245e-08,2.1753658066634828e-07,True
data/external/korea_raw/dry_cough/train_dry_10991.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,7.351627580559194e-08,9.554787533193982e-08,1.0101939551087746e-07,True
data/external/korea_raw/dry_cough/train_dry_11727.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,1.9092112772721784e-07,1.6414560369548963e-07,2.4834298523556514e-07,True
data/external/korea_raw/dry_cough/train_dry_12111.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.4305114744983527e-06,7.082708178977101e-07,3.003442542788315e-07,3.576715243600818e-07,True
data/external/korea_raw/dry_cough/train_dry_12259.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.96046447642884e-07,3.2325624482612905e-07,1.365260686725378e-07,1.664011506345589e-07,True
data/external/korea_raw/dry_cough/train_dry_12342.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,3.926106729034589e-07,1.5221303264090647e-08,1.304870238530366e-07,True
data/external/korea_raw/dry_cough/train_dry_13855.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.0410440161415539e-07,1.0621442925184965e-07,1.4303077475893663e-07,True
data/external/korea_raw/dry_cough/train_dry_14835.wav,True,True,False,False,cough,cough,cough,cough,True,True,7.152557374157098e-07,7.942435323212956e-08,1.1182419257238507e-07,5.45027432890231e-07,True
data/external/korea_raw/dry_cough/train_dry_14904.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,1.462176441452412e-07,2.6746420187014216e-07,1.8598802847702585e-07,True
data/external/korea_raw/dry_cough/train_dry_16871.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,5.523907027074008e-08,9.770155884325504e-08,1.3261160339004857e-07,True
data/external/korea_raw/dry_cough/train_dry_17197.wav,True,True,False,False,cough,cough,cough,cough,True,True,9.5367431640625e-07,4.866160452295402e-07,2.625456544958491e-07,2.870947355171935e-07,True
