path,label,subtype,source_id,md5
data/raw/sow_call_dataset_labeled/frightened_stress/677-2.wav,stress_vocal,frightened_stress,frightened_stress::677-2,f958fa56e6d8ce872a71cf3674ced754
data/external/korea_raw/abdominal_cough/train_abdominal_09414.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_09414,0de6b1ead1d97b62f91ad324a8352aef
data/external/korea_raw/abdominal_cough/train_abdominal_06714.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_06714,d6175f0cef936fbb5690483c44e44eec
data/raw/sow_call_dataset_labeled/feeding/353-1.wav,feeding,feeding,feeding::353-1,905c0187f9de6184aa95b59f59fc15bf
data/raw/sow_call_dataset_labeled/anxious_stress/1274-3.wav,stress_vocal,anxious_stress,anxious_stress::1274-3,dd11462f1aec574128c50cd6a1209956
data/raw/sow_call_dataset_labeled/frightened_stress/1015-2.wav,stress_vocal,frightened_stress,frightened_stress::1015-2,8a9c638705e5ef8c732bee183cde4c9e
data/raw/sow_call_dataset_labeled/frightened_stress/514-2.wav,stress_vocal,frightened_stress,frightened_stress::514-2,9c5ca51bd84406697d04b6321c33a003
data/raw/sow_call_dataset_labeled/frightened_stress/561-2.wav,stress_vocal,frightened_stress,frightened_stress::561-2,0b74b4f869631f1cecfe33ef2ba53e10
data/raw/sow_call_dataset_labeled/frightened_stress/1032-2.wav,stress_vocal,frightened_stress,frightened_stress::1032-2,c2ae7bda36cebd80a83457e5a62fe6e7
data/external/korea_raw/dry_cough/train_dry_17433.wav,cough,dry_cough,dry_cough::train_dry_17433,a958822e40d7c27ac83530e9fb54e1c8
data/raw/sow_call_dataset_labeled/feeding/392-1.wav,feeding,feeding,feeding::392-1,d3845eb49bd749c3197f37f680174b2b
data/raw/sow_call_dataset_labeled/anxious_stress/1415-3.wav,stress_vocal,anxious_stress,anxious_stress::1415-3,18c353c2cfe647c3f5dde2792254d167
data/raw/sow_call_dataset_labeled/feeding/436-1.wav,feeding,feeding,feeding::436-1,01668ba671500cfb7e161b44a60f1c8a
data/external/korea_raw/abdominal_cough/train_abdominal_16171.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_16171,23730cb500d352fb685708b363902ddb
data/raw/sow_call_dataset_labeled/frightened_stress/1199-2.wav,stress_vocal,frightened_stress,frightened_stress::1199-2,d0d7231175aef2f83c8e1a4589ec5a00
data/raw/sow_call_dataset_labeled/anxious_stress/1550-3.wav,stress_vocal,anxious_stress,anxious_stress::1550-3,5489ffcae86a9b89e9b687705072c2e2
data/raw/sow_call_dataset_labeled/frightened_stress/537-2.wav,stress_vocal,frightened_stress,frightened_stress::537-2,b3ab8a34bb13e5b172c47e60d2ef14bb
data/external/korea_raw/dry_cough/train_dry_14286.wav,cough,dry_cough,dry_cough::train_dry_14286,08ec7ec0ebd92098ea72dabafa23c0a3
data/raw/sow_call_dataset_labeled/anxious_stress/1368-3.wav,stress_vocal,anxious_stress,anxious_stress::1368-3,90fad0857071fc50187f045c009d4b40
data/raw/sow_call_dataset_labeled/anxious_stress/1569-3.wav,stress_vocal,anxious_stress,anxious_stress::1569-3,d9318044e98cef44f2e6e82729807fcc
data/raw/sow_call_dataset_labeled/feeding/462-1.wav,feeding,feeding,feeding::462-1,bf71b3916b50f93bb618bec575df25d0
data/raw/sow_call_dataset_labeled/frightened_stress/803-2.wav,stress_vocal,frightened_stress,frightened_stress::803-2,c97b87d7acdf0b8b2474acacb5f33e06
data/external/korea_raw/abdominal_cough/train_abdominal_15831.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_15831,0077b541e9e0d982b00cb1ffd4f03fc6
data/raw/sow_call_dataset_labeled/calm_grunt/78-0.wav,calm_grunt,calm_grunt,calm_grunt::78-0,e51b6fd35930dc1b4066e4e7884d2abe
data/external/korea_raw/dry_cough/train_dry_11851.wav,cough,dry_cough,dry_cough::train_dry_11851,9e58649c9d31a91618b7c46448b67603
data/raw/sow_call_dataset_labeled/frightened_stress/984-2.wav,stress_vocal,frightened_stress,frightened_stress::984-2,8a6a4b522c73a40ca5d8d72ea014cccc
data/raw/sow_call_dataset_labeled/anxious_stress/1482-3.wav,stress_vocal,anxious_stress,anxious_stress::1482-3,9b258fe1f0f3952f7de0c69302175279
data/raw/sow_call_dataset_labeled/frightened_stress/992-2.wav,stress_vocal,frightened_stress,frightened_stress::992-2,ccca3ee8fbd6691efd2258601a7041d5
data/external/korea_raw/abdominal_cough/train_abdominal_17138.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_17138,c03bb7918af26dac50fb0f81a49be435
data/raw/sow_call_dataset_labeled/frightened_stress/534-2.wav,stress_vocal,frightened_stress,frightened_stress::534-2,740565d056cdae2d8fcdf8be991b8ef5
data/raw/sow_call_dataset_labeled/feeding/327-1.wav,feeding,feeding,feeding::327-1,24afae6e88f76c3ec9291759d05c4d6d
data/raw/sow_call_dataset_labeled/calm_grunt/75-0.wav,calm_grunt,calm_grunt,calm_grunt::75-0,35c6a241f2ba9cec9578a402dda31aa5
data/external/korea_raw/abdominal_cough/train_abdominal_05157.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_05157,6d3d30a19c7549464b1d088398276530
data/external/korea_raw/abdominal_cough/train_abdominal_04358.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_04358,6ec700078d0a18135a624b525887b32e
data/external/korea_raw/abdominal_cough/train_abdominal_16756.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_16756,733e8e89265ccabdbc6f6924c385497d
data/raw/sow_call_dataset_labeled/anxious_stress/1586-3.wav,stress_vocal,anxious_stress,anxious_stress::1586-3,ff60b4cc754ae9095c9caffa8880c988
data/external/korea_raw/dry_cough/train_dry_10151.wav,cough,dry_cough,dry_cough::train_dry_10151,bc4c8cda11e2c1a151734863d70bcd9f
data/external/korea_raw/dry_cough/train_dry_06489.wav,cough,dry_cough,dry_cough::train_dry_06489,76489325c91038c40ab57ee02f9b4d68
data/external/korea_raw/abdominal_cough/train_abdominal_04976.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_04976,63762fd9faeabfcc2ad020daa01ac1b3
data/external/korea_raw/dry_cough/train_dry_17932.wav,cough,dry_cough,dry_cough::train_dry_17932,34ceef9c0933df08d98e8e70cd8571fe
data/raw/sow_call_dataset_labeled/anxious_stress/1462-3.wav,stress_vocal,anxious_stress,anxious_stress::1462-3,f8299cc72bbb192e927700701b862c2a
data/raw/sow_call_dataset_labeled/feeding/494-1.wav,feeding,feeding,feeding::494-1,2625600ec914b482983241756da9eb1c
data/external/korea_raw/abdominal_cough/train_abdominal_17915.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_17915,ca822c1ced291e1f1615591728908e30
data/external/korea_raw/dry_cough/train_dry_02139.wav,cough,dry_cough,dry_cough::train_dry_02139,546d8bd3264ae9e28e88497d2440837c
data/raw/sow_call_dataset_labeled/anxious_stress/1705-3.wav,stress_vocal,anxious_stress,anxious_stress::1705-3,a3f06f171d29b3f277754d3cee46d18a
data/raw/sow_call_dataset_labeled/feeding/344-1.wav,feeding,feeding,feeding::344-1,1e32fa522f534052e0badee906001702
data/raw/sow_call_dataset_labeled/calm_grunt/127-0.wav,calm_grunt,calm_grunt,calm_grunt::127-0,c0b1e9c399e2fcb85350d6e1a522b9c7
data/raw/sow_call_dataset_labeled/frightened_stress/1265-2.wav,stress_vocal,frightened_stress,frightened_stress::1265-2,1235440d10686f0f22d69ec302b8a3ee
data/external/korea_raw/abdominal_cough/train_abdominal_06684.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_06684,22505acfe9d805a7936ecde057e6911a
data/external/korea_raw/abdominal_cough/train_abdominal_15361.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_15361,76ff8d34f6c6f43902de84d21990d31a
data/raw/sow_call_dataset_labeled/calm_grunt/9-0.wav,calm_grunt,calm_grunt,calm_grunt::9-0,323a9f617a669c1eb412e2e39f2e1251
data/external/korea_raw/abdominal_cough/train_abdominal_03837.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_03837,b6219bca3f920188bc579fc38a702b01
data/raw/sow_call_dataset_labeled/feeding/458-1.wav,feeding,feeding,feeding::458-1,69d53049ab5e15e8b3acc7788ecb30e1
data/external/korea_raw/abdominal_cough/train_abdominal_06685.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_06685,840313ae2c5460457154f4aa4790c7ce
data/raw/sow_call_dataset_labeled/feeding/369-1.wav,feeding,feeding,feeding::369-1,87bea639e871e56174b5c1b20f9f6a4f
data/raw/sow_call_dataset_labeled/frightened_stress/771-2.wav,stress_vocal,frightened_stress,frightened_stress::771-2,5e5c1cad07ed886af7c367fa340a3751
data/raw/sow_call_dataset_labeled/anxious_stress/1352-3.wav,stress_vocal,anxious_stress,anxious_stress::1352-3,839707eb1f093035a3f3d5a1fbc35986
data/raw/sow_call_dataset_labeled/frightened_stress/1090-2.wav,stress_vocal,frightened_stress,frightened_stress::1090-2,26ae96d9b48b849811b355216da3ce36
data/raw/sow_call_dataset_labeled/anxious_stress/1363-3.wav,stress_vocal,anxious_stress,anxious_stress::1363-3,13961f63bd352f69a5afcf1ee7bb2f07
data/raw/sow_call_dataset_labeled/frightened_stress/1091-2.wav,stress_vocal,frightened_stress,frightened_stress::1091-2,9b31b87de32f555cf986123f41f945df
data/raw/sow_call_dataset_labeled/feeding/484-1.wav,feeding,feeding,feeding::484-1,7597d17cfc4d984eaab8bc076ccdf5ea
data/raw/sow_call_dataset_labeled/calm_grunt/163-0.wav,calm_grunt,calm_grunt,calm_grunt::163-0,5695337a3756b87cd039848c7ee34d5d
data/external/korea_raw/abdominal_cough/train_abdominal_01493.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_01493,0df3df20b49a6a0acd9dec155eafa440
data/raw/sow_call_dataset_labeled/frightened_stress/879-2.wav,stress_vocal,frightened_stress,frightened_stress::879-2,5d383ef8664c012e717352c1b75d960e
data/raw/sow_call_dataset_labeled/feeding/391-1.wav,feeding,feeding,feeding::391-1,b99302165df14f65175d2cab1743f0c0
data/raw/sow_call_dataset_labeled/anxious_stress/1522-3.wav,stress_vocal,anxious_stress,anxious_stress::1522-3,00d56c6384a1c3cefd5112ef722ffcf1
data/raw/sow_call_dataset_labeled/frightened_stress/812-2.wav,stress_vocal,frightened_stress,frightened_stress::812-2,5345569a9e08f9766d405c2cbe3ad995
data/external/korea_raw/abdominal_cough/train_abdominal_12917.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_12917,373adc78bd8e8ef54fbd77615874450d
data/raw/sow_call_dataset_labeled/feeding/381-1.wav,feeding,feeding,feeding::381-1,3e2ca5378ce2ee0f2f2b6b99684fcf1c
data/raw/sow_call_dataset_labeled/calm_grunt/217-0.wav,calm_grunt,calm_grunt,calm_grunt::217-0,85b572ad029737e4ededb797b3207fdf
data/external/korea_raw/dry_cough/train_dry_15217.wav,cough,dry_cough,dry_cough::train_dry_15217,4966e9a05a280a9f54c89c5372cbfb36
data/raw/sow_call_dataset_labeled/calm_grunt/146-0.wav,calm_grunt,calm_grunt,calm_grunt::146-0,e555283d4dcff3cbe68b58ea6baa9321
data/raw/sow_call_dataset_labeled/feeding/357-1.wav,feeding,feeding,feeding::357-1,fbc9d56366eba599d93f9431293892a2
data/raw/sow_call_dataset_labeled/feeding/447-1.wav,feeding,feeding,feeding::447-1,b30c4fb8e9c0ecddb1f6f7bae516aacc
data/external/korea_raw/abdominal_cough/train_abdominal_10112.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_10112,a6ea191467865d4ee552b74ea44a9724
data/raw/sow_call_dataset_labeled/feeding/407-1.wav,feeding,feeding,feeding::407-1,194745edca2b4ea2108f74e6798de76b
data/raw/sow_call_dataset_labeled/frightened_stress/574-2.wav,stress_vocal,frightened_stress,frightened_stress::574-2,6489c711325799407a1ff5bcdf2be585
data/external/korea_raw/abdominal_cough/train_abdominal_03956.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_03956,83325db3a2169fa882f37119c19f7b4e
data/external/korea_raw/dry_cough/train_dry_08429.wav,cough,dry_cough,dry_cough::train_dry_08429,29e08c816caf87acd10b96dae9b4e243
data/external/korea_raw/dry_cough/train_dry_14082.wav,cough,dry_cough,dry_cough::train_dry_14082,dda3fc2a8cf795669ab42fb1336dd6c3
data/raw/sow_call_dataset_labeled/feeding/383-1.wav,feeding,feeding,feeding::383-1,fa617190e95cd267de89edd071d63783
data/raw/sow_call_dataset_labeled/calm_grunt/164-0.wav,calm_grunt,calm_grunt,calm_grunt::164-0,d61f937fb7139f1bd2472783afd2378a
data/external/korea_raw/dry_cough/train_dry_06211.wav,cough,dry_cough,dry_cough::train_dry_06211,22ced14f3de720b46d9b34cd55711584
data/raw/sow_call_dataset_labeled/feeding/443-1.wav,feeding,feeding,feeding::443-1,959b1d9a0933af53404557f821915bf4
data/external/korea_raw/abdominal_cough/train_abdominal_13442.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_13442,14a1c3d642ac91c9ad20456474858b31
data/raw/sow_call_dataset_labeled/feeding/456-1.wav,feeding,feeding,feeding::456-1,e14a748dd086537c6184db6c14f0f58f
data/raw/sow_call_dataset_labeled/frightened_stress/1190-2.wav,stress_vocal,frightened_stress,frightened_stress::1190-2,ecddae38f19239b597c8bb9d38e82411
data/external/korea_raw/dry_cough/train_dry_04473.wav,cough,dry_cough,dry_cough::train_dry_04473,c075b4074fd1e3d740b172f4c2d31dd4
data/external/korea_raw/dry_cough/train_dry_09637.wav,cough,dry_cough,dry_cough::train_dry_09637,668ca0fd75e00495e17126f852ddd3e7
data/raw/sow_call_dataset_labeled/frightened_stress/1110-2.wav,stress_vocal,frightened_stress,frightened_stress::1110-2,7889308295ff4df4ecf7001a1b8e0214
data/external/korea_raw/dry_cough/train_dry_17267.wav,cough,dry_cough,dry_cough::train_dry_17267,e6e35d2a8b652053f352dfc614d7ad4b
data/external/korea_raw/abdominal_cough/train_abdominal_00695.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_00695,fc6bea0b0ffdd78260a732a7a59c1832
data/external/korea_raw/abdominal_cough/train_abdominal_13504.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_13504,6fe3f9454330ac7dbeb3a5134af21f46
data/external/korea_raw/abdominal_cough/train_abdominal_15704.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_15704,1e0cdc12ab13ba9152c00681db2a167b
data/raw/sow_call_dataset_labeled/frightened_stress/541-2.wav,stress_vocal,frightened_stress,frightened_stress::541-2,112eab3194edf34861fd7c2fab632c75
data/raw/sow_call_dataset_labeled/calm_grunt/98-0.wav,calm_grunt,calm_grunt,calm_grunt::98-0,954dd3b1af4b37c8912b182e03939411
data/raw/sow_call_dataset_labeled/frightened_stress/1152-2.wav,stress_vocal,frightened_stress,frightened_stress::1152-2,56f6cd48c43069acdbaf116b50ce05e3
data/raw/sow_call_dataset_labeled/frightened_stress/1246-2.wav,stress_vocal,frightened_stress,frightened_stress::1246-2,dd5265fabd0dd89f7ab6fe59bf14f1e2
data/raw/sow_call_dataset_labeled/calm_grunt/67-0.wav,calm_grunt,calm_grunt,calm_grunt::67-0,77553ed9b151e402233b2ce752ef7ea4
data/external/korea_raw/abdominal_cough/train_abdominal_14089.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_14089,deef713b136f73aada135beb2b6af339
data/external/korea_raw/abdominal_cough/train_abdominal_12497.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_12497,1d23762ba0ba7777587b9dfeb217dbfb
data/external/korea_raw/dry_cough/train_dry_10886.wav,cough,dry_cough,dry_cough::train_dry_10886,35ce7f935d9ccb5f2675a1bc3b5f0783
data/external/korea_raw/abdominal_cough/train_abdominal_11671.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_11671,0f0dfb787a1cf77bf36e26e65b5dbdf2
data/raw/sow_call_dataset_labeled/anxious_stress/1646-3.wav,stress_vocal,anxious_stress,anxious_stress::1646-3,54adc77ab6d1170eb946b16026d0bcca
data/raw/sow_call_dataset_labeled/frightened_stress/1016-2.wav,stress_vocal,frightened_stress,frightened_stress::1016-2,1eeed40634ed5831ba8ad8c27d07ea70
data/external/korea_raw/dry_cough/train_dry_14524.wav,cough,dry_cough,dry_cough::train_dry_14524,6c17d4959f1e560e5efb6f812cdc161a
data/external/korea_raw/abdominal_cough/train_abdominal_03917.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_03917,be69836fd0f9a0bdf1b3d231d8db0ec1
data/external/korea_raw/abdominal_cough/train_abdominal_00099.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_00099,b178c1e7da17d874c8b14de6bb43d36e
data/raw/sow_call_dataset_labeled/frightened_stress/1258-2.wav,stress_vocal,frightened_stress,frightened_stress::1258-2,ed5da21988a0dd98fb1eb445d26685ed
data/raw/sow_call_dataset_labeled/anxious_stress/1641-3.wav,stress_vocal,anxious_stress,anxious_stress::1641-3,b7e3e9e145402440e8bb99fbecaa49ce
data/external/korea_raw/abdominal_cough/train_abdominal_01289.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_01289,ab4799c9f46be66ba5a62871600f5a4b
data/external/korea_raw/abdominal_cough/train_abdominal_11911.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_11911,6e863693631a0121eaf204538d4c27e9
