path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_01008.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.960464477539062e-07,1.2555392457381511e-07,1.0924122752044361e-07,2.845044945724189e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01368.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,6.635673289599915e-09,1.2508826327680377e-07,7.687776813774692e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_01927.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,3.7514837364837836e-08,5.212496025579867e-08,1.4246325005451356e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_01995.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,1.3649696432925344e-08,9.534414852625079e-08,7.174094199881602e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_02960.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185791015625e-07,4.362664183941078e-08,6.229674901582277e-08,8.105416774518764e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_03760.wav,True,True,False,False,cough,cough,cough,cough,True,True,7.152557373046875e-07,3.0812225301031157e-07,1.2610689727700548e-07,3.2648676999972497e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_03944.wav,True,True,False,False,cough,cough,cough,cough,True,True,8.344650268554688e-07,1.3213139023605762e-07,2.8018257572105234e-07,2.363813108797921e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_05297.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786876336605e-07,8.93487594738748e-08,1.0844087218315449e-07,1.851149135694767e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_06234.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.96046447642884e-07,2.646702341353182e-07,1.4026591079073698e-07,2.566084731071242e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_06380.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786876336605e-07,1.4773104338873088e-07,5.2663381154024027e-08,2.619344740905456e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_08535.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.430511474609375e-06,2.3283064357895126e-07,5.6250428315252066e-08,9.992509148267935e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_08707.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185789905402e-07,6.906338959132129e-08,3.918103175237775e-08,1.911394064628804e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_08844.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,4.0223900599212215e-17,0.0,6.198925921185872e-17,True
data/external/korea_raw/abdominal_cough/train_abdominal_08932.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786865234375e-07,1.3678800308956516e-07,3.549212124198675e-08,2.3751636034710383e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_10418.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786865234375e-07,3.4255208430662015e-08,5.0298694986863576e-08,2.4370092428012847e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_11347.wav,True,True,False,False,cough,cough,cough,cough,True,True,7.331371307373047e-06,1.2704404070808598e-06,1.594307832417704e-07,5.920650437399658e-06,True
data/external/korea_raw/abdominal_cough/train_abdominal_11795.wav,True,True,False,False,cough,cough,cough,cough,True,True,5.96046447642884e-07,1.6886042422865379e-07,2.1337473296516416e-07,2.475862856927502e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_12671.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.4305114744983527e-06,4.46976628120147e-07,5.052424966473651e-07,5.391193553281953e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_14199.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.3690517896696704e-08,1.2514647077909846e-08,7.229391483333037e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_15347.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185792125848e-07,9.487848725111322e-08,1.586158757753398e-08,2.3837492328917186e-07,True
data/external/korea_raw/abdominal_cough/train_abdominal_16150.wav,True,True,False,False,cough,cough,cough,cough,True,True,8.344650268554688e-07,3.4051481641187223e-07,3.9354199545850455e-07,2.0576408120225563e-08,True
data/external/korea_raw/dry_cough/train_dry_02874.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,4.6857167100718654e-08,2.6775524020195007e-09,2.037268172683151e-09,True
data/external/korea_raw/dry_cough/train_dry_04749.wav,True,True,False,False,cough,cough,cough,cough,True,True,3.5762786865234375e-07,1.0846997601629462e-07,3.844616003334522e-08,2.871092874100873e-07,True
data/external/korea_raw/dry_cough/train_dry_05706.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185792125848e-07,3.626337273109244e-08,7.277412798152084e-08,7.064954838569091e-08,True
