path,label,subtype,source_id,md5
data/raw/sow_call_dataset_labeled/frightened_stress/526-2.wav,stress_vocal,frightened_stress,frightened_stress::526-2,b65897727e1e71d10524d53a6ab413fc
data/external/korea_raw/dry_cough/train_dry_02547.wav,cough,dry_cough,dry_cough::train_dry_02547,8d9eecbfca86a51cf5cfa3090198e10e
data/raw/sow_call_dataset_labeled/frightened_stress/819-2.wav,stress_vocal,frightened_stress,frightened_stress::819-2,5f5699f5c634f401e8808a99d228471e
data/raw/sow_call_dataset_labeled/calm_grunt/267-0.wav,calm_grunt,calm_grunt,calm_grunt::267-0,00e8e770198bbadaffb0cbbabfcbc1ad
data/raw/sow_call_dataset_labeled/anxious_stress/1497-3.wav,stress_vocal,anxious_stress,anxious_stress::1497-3,caf5628d63e8b90943f33b1d6ed6a93e
data/raw/sow_call_dataset_labeled/feeding/452-1.wav,feeding,feeding,feeding::452-1,d3858a090a7d3824413bb4fc5f59f167
data/raw/sow_call_dataset_labeled/calm_grunt/187-0.wav,calm_grunt,calm_grunt,calm_grunt::187-0,7b6afeadb049d58a0051595178b6385f
data/raw/sow_call_dataset_labeled/frightened_stress/502-2.wav,stress_vocal,frightened_stress,frightened_stress::502-2,9cd8b8aeeb38ce23ed0dd4717c52bc72
data/raw/sow_call_dataset_labeled/frightened_stress/539-2.wav,stress_vocal,frightened_stress,frightened_stress::539-2,1067a167e8235d3b1bf357e2e071f658
data/raw/sow_call_dataset_labeled/frightened_stress/1224-2.wav,stress_vocal,frightened_stress,frightened_stress::1224-2,cd923bb9cb98a201aac17abb33d7ac2e
data/external/korea_raw/abdominal_cough/train_abdominal_15770.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_15770,141dadaa56d2086a5ec2451d6d24b393
data/external/korea_raw/dry_cough/train_dry_13775.wav,cough,dry_cough,dry_cough::train_dry_13775,b48627ec837761a44f4a34306ad8e902
data/external/korea_raw/dry_cough/train_dry_09496.wav,cough,dry_cough,dry_cough::train_dry_09496,a0a2a6dc8b52affe1ee6759326f8687c
data/raw/sow_call_dataset_labeled/frightened_stress/936-2.wav,stress_vocal,frightened_stress,frightened_stress::936-2,ec540b88c1aaa837ed104d530639549f
data/raw/sow_call_dataset_labeled/feeding/300-1.wav,feeding,feeding,feeding::300-1,4ab5cd15ea191a327e87742bbebb5920
data/external/korea_raw/dry_cough/train_dry_08426.wav,cough,dry_cough,dry_cough::train_dry_08426,1ba83789f96beec465ed6129b73769b8
data/raw/sow_call_dataset_labeled/calm_grunt/89-0.wav,calm_grunt,calm_grunt,calm_grunt::89-0,66baf7d1e6268784319cb4666f8d36fd
data/raw/sow_call_dataset_labeled/anxious_stress/1503-3.wav,stress_vocal,anxious_stress,anxious_stress::1503-3,e7cfe4047f44ce663732c4fcd66f1fb5
data/external/korea_raw/abdominal_cough/train_abdominal_03718.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_03718,70aec36632ef06386f1099dff521d8a6
data/raw/sow_call_dataset_labeled/frightened_stress/547-2.wav,stress_vocal,frightened_stress,frightened_stress::547-2,44c51f747f9ce6db41204dd3f660361d
data/external/korea_raw/abdominal_cough/train_abdominal_05228.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_05228,84c7f1b37f0df2da2da2ebff15174fdd
data/raw/sow_call_dataset_labeled/feeding/295-1.wav,feeding,feeding,feeding::295-1,5b7d23076ddb899174919898f60539a0
data/external/korea_raw/abdominal_cough/train_abdominal_14865.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_14865,5cfd956579b75ea9142a6c591386e40c
data/external/korea_raw/abdominal_cough/train_abdominal_17312.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_17312,eededd5072b6fc4baeeaab8847c64156
data/raw/sow_call_dataset_labeled/frightened_stress/1156-2.wav,stress_vocal,frightened_stress,frightened_stress::1156-2,6a7902370e083568c2dbb5b4f00d909e
data/raw/sow_call_dataset_labeled/frightened_stress/1162-2.wav,stress_vocal,frightened_stress,frightened_stress::1162-2,e67b84740effec74c84742f562315e8c
data/external/korea_raw/dry_cough/train_dry_10490.wav,cough,dry_cough,dry_cough::train_dry_10490,725ddbf29d62f8b81b8949e8b5e76fd7
data/raw/sow_call_dataset_labeled/anxious_stress/1469-3.wav,stress_vocal,anxious_stress,anxious_stress::1469-3,24da18ef9ce389e6dbc97b8fb1fdeeed
data/raw/sow_call_dataset_labeled/calm_grunt/32-0.wav,calm_grunt,calm_grunt,calm_grunt::32-0,414cfa7d8f380de7024fd8c84ecb039f
data/raw/sow_call_dataset_labeled/feeding/390-1.wav,feeding,feeding,feeding::390-1,4725891471a1209a270309bee70702e3
data/raw/sow_call_dataset_labeled/feeding/382-1.wav,feeding,feeding,feeding::382-1,6900556222b8dc7174fb2b5d5e1d09ac
data/raw/sow_call_dataset_labeled/calm_grunt/4-0.wav,calm_grunt,calm_grunt,calm_grunt::4-0,e7a4dc287d9d5f43c4b8a8f6a526490c
data/raw/sow_call_dataset_labeled/calm_grunt/155-0.wav,calm_grunt,calm_grunt,calm_grunt::155-0,68510d2282aa7349ec4e06faa0638875
data/raw/sow_call_dataset_labeled/calm_grunt/222-0.wav,calm_grunt,calm_grunt,calm_grunt::222-0,44da01ab54d607f54bb6a408f90f3f48
data/raw/sow_call_dataset_labeled/feeding/321-1.wav,feeding,feeding,feeding::321-1,09b3ffe59b3de4c1fad3e875d3de4e0d
data/external/korea_raw/dry_cough/train_dry_14369.wav,cough,dry_cough,dry_cough::train_dry_14369,1f701e4e0ea6ea31dcbf327acb4c2653
data/raw/sow_call_dataset_labeled/frightened_stress/671-2.wav,stress_vocal,frightened_stress,frightened_stress::671-2,8412327f0b565fb39adc152b0701eee2
data/external/korea_raw/dry_cough/train_dry_06029.wav,cough,dry_cough,dry_cough::train_dry_06029,6fd87ef14986f203d4e1681712a7280c
data/raw/sow_call_dataset_labeled/frightened_stress/766-2.wav,stress_vocal,frightened_stress,frightened_stress::766-2,f2f5e3271e704d86ad819a70daa9e6cc
data/external/korea_raw/abdominal_cough/train_abdominal_10796.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_10796,cc38158b3c363c2449077387902cf554
data/raw/sow_call_dataset_labeled/anxious_stress/1464-3.wav,stress_vocal,anxious_stress,anxious_stress::1464-3,2743f54e1745190bd5a5d12eaf98310d
data/external/korea_raw/abdominal_cough/train_abdominal_14563.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_14563,a36e046ec5f11db8bc0f6fac0ef45e9a
data/raw/sow_call_dataset_labeled/anxious_stress/1421-3.wav,stress_vocal,anxious_stress,anxious_stress::1421-3,0f6abf1fe79ea935466fbe219cf98ca0
data/external/korea_raw/abdominal_cough/train_abdominal_10642.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_10642,484263ccde34fe5009d1ab7f4a943036
data/external/korea_raw/abdominal_cough/train_abdominal_05514.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_05514,b28dc8c38cd66ce9c602f4051a024dee
data/external/korea_raw/dry_cough/train_dry_02349.wav,cough,dry_cough,dry_cough::train_dry_02349,b7b1a8fb66c81ca87d7e8180e1dcbcb4
data/external/korea_raw/dry_cough/train_dry_06502.wav,cough,dry_cough,dry_cough::train_dry_06502,e2964686767573bdcb8828bee91b221e
data/external/korea_raw/abdominal_cough/train_abdominal_03485.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_03485,26ef2cfb4990d85b5b6f0fedccccc277
data/external/korea_raw/abdominal_cough/train_abdominal_17978.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_17978,e1e755ea56322c7effcfd117d0304e77
data/raw/sow_call_dataset_labeled/frightened_stress/499-2.wav,stress_vocal,frightened_stress,frightened_stress::499-2,c1979722d89efdb5c9294a5ac5235bf6
data/raw/sow_call_dataset_labeled/anxious_stress/1378-3.wav,stress_vocal,anxious_stress,anxious_stress::1378-3,76b71c2f96e0e2fa67b9c96f7b123513
data/external/korea_raw/abdominal_cough/train_abdominal_12225.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_12225,0e5b4bbc6c0c235aad2767b56f73b623
data/raw/sow_call_dataset_labeled/frightened_stress/1032-2.wav,stress_vocal,frightened_stress,frightened_stress::1032-2,c2ae7bda36cebd80a83457e5a62fe6e7
data/raw/sow_call_dataset_labeled/calm_grunt/28-0.wav,calm_grunt,calm_grunt,calm_grunt::28-0,a7f68678a23c00593e926228eec1f1de
data/raw/sow_call_dataset_labeled/frightened_stress/748-2.wav,stress_vocal,frightened_stress,frightened_stress::748-2,97c27117eaac78545cdb37ed2f1d186a
data/raw/sow_call_dataset_labeled/feeding/311-1.wav,feeding,feeding,feeding::311-1,a42af78bfa1b29bcf84b4a982766b930
data/raw/sow_call_dataset_labeled/frightened_stress/769-2.wav,stress_vocal,frightened_stress,frightened_stress::769-2,a33db48b2f8b1563f0cdcd6cea5419b6
data/raw/sow_call_dataset_labeled/calm_grunt/66-0.wav,calm_grunt,calm_grunt,calm_grunt::66-0,9a1f2c7d433b216204177eeaf261b0b5
data/external/korea_raw/abdominal_cough/train_abdominal_00540.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_00540,30bf3005503df47fe0bd6966e5c48dbc
data/external/korea_raw/dry_cough/train_dry_14571.wav,cough,dry_cough,dry_cough::train_dry_14571,9c649761a74a0a9ba2fa468b2006cfdd
data/raw/sow_call_dataset_labeled/frightened_stress/556-2.wav,stress_vocal,frightened_stress,frightened_stress::556-2,cfcbbc673ce4dd9018eeb5c47a869033
data/external/korea_raw/dry_cough/train_dry_17192.wav,cough,dry_cough,dry_cough::train_dry_17192,fe2861fcf3ecf3cec052b6b1dcc4702d
data/raw/sow_call_dataset_labeled/calm_grunt/171-0.wav,calm_grunt,calm_grunt,calm_grunt::171-0,99805b2e7348daf93c70326e98472a0e
data/raw/sow_call_dataset_labeled/anxious_stress/1324-3.wav,stress_vocal,anxious_stress,anxious_stress::1324-3,e1b1fe7ec23bb03775ed2b38f8dbf876
data/external/korea_raw/abdominal_cough/train_abdominal_03675.wav,cough,abdominal_cough,abdominal_cough::train_abdominal_03675,2e42355770854f5602950774a6bf664a
data/raw/sow_call_dataset_labeled/feeding/480-1.wav,feeding,feeding,feeding::480-1,314c5b727c3e60e13838edeb09727eb6
