threshold,coverage,selective_risk,selective_acc,n_accepted,n_total
0.51,0.9880952380952381,0.048192771084337394,0.9518072289156626,166,168
0.52,0.9880952380952381,0.048192771084337394,0.9518072289156626,166,168
0.53,0.9821428571428571,0.042424242424242475,0.9575757575757575,165,168
0.54,0.9821428571428571,0.042424242424242475,0.9575757575757575,165,168
0.55,0.9761904761904762,0.04268292682926833,0.9573170731707317,164,168
0.56,0.9761904761904762,0.04268292682926833,0.9573170731707317,164,168
0.5700000000000001,0.9761904761904762,0.04268292682926833,0.9573170731707317,164,168
0.58,0.9702380952380952,0.036809815950920255,0.9631901840490797,163,168
0.59,0.9702380952380952,0.036809815950920255,0.9631901840490797,163,168
0.6,0.9702380952380952,0.036809815950920255,0.9631901840490797,163,168
0.61,0.9702380952380952,0.036809815950920255,0.9631901840490797,163,168
0.62,0.9642857142857143,0.03703703703703709,0.9629629629629629,162,168
0.63,0.9583333333333334,0.037267080745341574,0.9627329192546584,161,168
0.64,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.65,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.66,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.67,0.9523809523809523,0.03749999999999998,0.9625,160,168
0.68,0.9464285714285714,0.037735849056603765,0.9622641509433962,159,168
0.6900000000000001,0.9464285714285714,0.037735849056603765,0.9622641509433962,159,168
0.7000000000000001,0.9345238095238095,0.031847133757961776,0.9681528662420382,157,168
0.71,0.9345238095238095,0.031847133757961776,0.9681528662420382,157,168
0.72,0.9285714285714286,0.03205128205128205,0.967948717948718,156,168
0.73,0.9226190476190477,0.02580645161290318,0.9741935483870968,155,168
0.74,0.9107142857142857,0.02614379084967322,0.9738562091503268,153,168
0.75,0.9047619047619048,0.02631578947368418,0.9736842105263158,152,168
0.751006543636322,0.8988095238095238,0.026490066225165587,0.9735099337748344,151,168
0.76,0.8988095238095238,0.026490066225165587,0.9735099337748344,151,168
0.77,0.8928571428571429,0.026666666666666616,0.9733333333333334,150,168
0.78,0.8869047619047619,0.02684563758389258,0.9731543624161074,149,168
0.79,0.875,0.027210884353741527,0.9727891156462585,147,168
0.8,0.8690476190476191,0.0273972602739726,0.9726027397260274,146,168
0.81,0.8690476190476191,0.0273972602739726,0.9726027397260274,146,168
0.8200000000000001,0.8690476190476191,0.0273972602739726,0.9726027397260274,146,168
0.8300000000000001,0.8630952380952381,0.020689655172413834,0.9793103448275862,145,168
0.84,0.8511904761904762,0.020979020979020935,0.9790209790209791,143,168
0.85,0.8273809523809523,0.021582733812949617,0.9784172661870504,139,168
0.86,0.8214285714285714,0.01449275362318836,0.9855072463768116,138,168
0.87,0.8154761904761905,0.014598540145985384,0.9854014598540146,137,168
0.88,0.8154761904761905,0.014598540145985384,0.9854014598540146,137,168
0.89,0.8154761904761905,0.014598540145985384,0.9854014598540146,137,168
0.9,0.8035714285714286,0.014814814814814836,0.9851851851851852,135,168
0.91,0.7976190476190477,0.007462686567164201,0.9925373134328358,134,168
0.92,0.7738095238095238,0.007692307692307665,0.9923076923076923,130,168
0.93,0.7619047619047619,0.0078125,0.9921875,128,168
0.9400000000000001,0.7559523809523809,0.007874015748031482,0.9921259842519685,127,168
0.9500000000000001,0.75,0.007936507936507908,0.9920634920634921,126,168
0.96,0.7380952380952381,0.008064516129032251,0.9919354838709677,124,168
0.97,0.7083333333333334,0.0,1.0,119,168
0.98,0.6726190476190477,0.0,1.0,113,168
0.99,0.6369047619047619,0.0,1.0,107,168
1.0,0.5,0.0,1.0,84,168
