path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/external/korea_raw/abdominal_cough/train_abdominal_00031.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,4.915636964370005e-08,4.3633917812258005e-08,8.049028110690415e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_00049.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,6.444315666292782e-08,2.3544998839497566e-08,5.931724444963038e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_00419.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.1641529419333194e-10,0.0,2.000888343900442e-11,True
data/external/korea_raw/abdominal_cough/train_abdominal_00857.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,3.6146957431789804e-08,1.6061676433303136e-08,4.893081495538354e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_01977.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.463639248371217e-08,1.2769305612891912e-08,1.915395841933787e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_03235.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,1.626904124932922e-08,4.867615643881936e-09,1.7043930711224675e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_03327.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.1958840116061877e-08,5.868059815838933e-09,4.583853296935558e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_04226.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.070454081364072e-09,2.0954757928848267e-09,1.0550138540565968e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_04241.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,8.645292828739009e-08,3.6860001273453236e-08,9.580617188474332e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_04813.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,7.275957584367866e-10,1.7273123369864396e-08,1.2223608791828156e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_04976.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.2863893149561148e-08,3.2923708204180002e-09,1.0986695997416973e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_05020.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,8.66275513782119e-08,2.140586730092764e-08,7.325070328079164e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_05833.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,1.6443663784402544e-09,2.0569132175296545e-08,2.9613147489692662e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_06486.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.232547219379176e-08,3.736204234883189e-09,6.548361852765083e-10,True
data/external/korea_raw/abdominal_cough/train_abdominal_08344.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928966180355e-07,8.373172016620778e-08,1.284934114664793e-08,1.816079020500183e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_08931.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,4.2302417654270464e-08,8.800270734354854e-09,2.759406925175676e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_10071.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,3.2305251323962343e-09,2.132583176717162e-08,3.2523530535399914e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_10703.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,1.600710667259888e-10,8.731149137020111e-11,3.456079866737127e-11,True
data/external/korea_raw/abdominal_cough/train_abdominal_11281.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,7.959897693721966e-09,1.1808879207812924e-08,2.3001121007837355e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_11408.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,1.0644725995838725e-07,7.223570728356118e-08,9.713403414931485e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_13923.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928943975895e-07,2.130400392102755e-08,2.408341970294714e-09,2.8448994271457195e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_15424.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,5.945912565858747e-08,2.7528585633262992e-08,1.8084392650049517e-08,True
data/external/korea_raw/abdominal_cough/train_abdominal_16132.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,6.132904676348105e-08,2.9831426218152046e-08,5.220499588176608e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_16915.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.13157216585069e-08,4.220055416226387e-09,1.380612957291305e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_17396.wav,True,True,False,False,cough,cough,cough,cough,True,True,2.384185792125848e-07,6.036134428004164e-08,4.974572220815853e-08,5.98265614826571e-09,True
data/external/korea_raw/abdominal_cough/train_abdominal_17504.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.9071892706920436e-09,1.5264959074556828e-08,2.6193447411060333e-10,True
data/external/korea_raw/dry_cough/train_dry_02152.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,2.9103821463276683e-10,4.9112713895738125e-11,2.9103830456733704e-11,True
data/external/korea_raw/dry_cough/train_dry_03538.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,6.257323187429473e-10,1.382431946694851e-10,6.548361853103896e-11,True
data/external/korea_raw/dry_cough/train_dry_07031.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,2.1827873351041097e-09,2.5902409106492996e-09,2.3828761186789533e-10,True
data/external/korea_raw/dry_cough/train_dry_07836.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1920928955078125e-07,7.776543492284843e-08,3.5306584322825074e-09,9.731593308970332e-09,True
data/external/korea_raw/dry_cough/train_dry_08102.wav,True,True,False,False,cough,cough,cough,cough,True,True,0.0,8.294591611945684e-09,1.490843715146184e-08,2.952219801954925e-09,True
data/external/korea_raw/dry_cough/train_dry_08986.wav,True,True,False,False,cough,cough,cough,cough,True,True,1.1102230246251565e-16,3.9814040024696226e-08,7.628841558478098e-09,3.739842213690281e-09,True
